-53.7109375,-58.10546875,-35.64453125,-38.57421875
-40.0390625,-21.484375,-23.4375,-21.484375
-45.8984375,-41.50390625,-36.1328125,-39.0625
-47.36328125,-63.4765625,-57.12890625,-46.875
-41.9921875,-30.2734375,-46.38671875,-32.71484375
-43.45703125,13.18359375,-22.4609375,-24.4140625
-47.8515625,-5.37109375,-28.80859375,-31.25
-51.7578125,-55.17578125,-44.43359375,-47.36328125
-39.0625,-74.21875,-44.43359375,-36.62109375
-40.0390625,-64.94140625,-34.1796875,-23.92578125
-48.33984375,-42.48046875,-33.203125,-36.62109375
-51.26953125,-42.48046875,-49.8046875,-60.05859375
-62.01171875,-54.19921875,-55.6640625,-62.01171875
-44.43359375,-37.59765625,-37.59765625,-32.2265625
-37.59765625,-32.2265625,-27.83203125,-36.1328125
-39.0625,-46.38671875,-47.8515625,-42.96875
-38.57421875,-59.08203125,-58.59375,-40.0390625
-39.0625,-26.85546875,-42.96875,-40.52734375
-34.1796875,-28.3203125,-34.66796875,-33.203125
-37.109375,-84.9609375,-50.29296875,-45.8984375
-35.64453125,-92.28515625,-67.87109375,-66.40625
-34.1796875,-53.22265625,-59.08203125,-46.875
-32.71484375,-29.78515625,-39.0625,-23.4375
-49.8046875,-45.8984375,-39.0625,-32.71484375
-64.453125,-50.29296875,-49.31640625,-59.5703125
-47.8515625,-47.8515625,-49.31640625,-49.8046875
-39.0625,-11.71875,-34.1796875,-26.3671875
-38.0859375,4.39453125,-32.71484375,-36.1328125
-43.9453125,-43.45703125,-54.6875,-59.5703125
-55.6640625,-39.0625,-59.08203125,-54.6875
-54.19921875,-29.78515625,-43.9453125,-36.1328125
-57.12890625,-30.2734375,-37.109375,-39.55078125
-77.1484375,-54.19921875,-48.33984375,-65.4296875
-66.40625,-92.28515625,-53.22265625,-65.4296875
-33.203125,-49.31640625,-40.52734375,-34.1796875
-38.57421875,0.9765625,-22.94921875,-28.3203125
-37.109375,-30.76171875,-33.69140625,-34.1796875
-33.203125,-42.48046875,-49.8046875,-41.9921875
-41.015625,-34.1796875,-49.31640625,-40.52734375
-35.64453125,-33.203125,-38.0859375,-25.390625
-41.015625,-35.64453125,-37.109375,-26.85546875
-45.41015625,-47.8515625,-53.22265625,-45.8984375
-44.921875,-55.6640625,-51.7578125,-46.875
-38.0859375,-63.96484375,-38.0859375,-41.9921875
-47.36328125,-90.8203125,-46.38671875,-45.41015625
-59.08203125,-92.7734375,-58.59375,-45.8984375
-44.921875,-75.1953125,-55.6640625,-41.50390625
-41.9921875,-31.25,-43.45703125,-41.015625
-47.8515625,-11.71875,-34.1796875,-41.50390625
-50.29296875,-50.78125,-38.57421875,-43.45703125
-53.22265625,-92.28515625,-48.828125,-50.29296875
-45.8984375,-57.12890625,-37.59765625,-41.50390625
-41.9921875,1.953125,-23.4375,-35.15625
-42.48046875,-9.765625,-33.69140625,-36.1328125
-49.31640625,-64.94140625,-48.33984375,-43.45703125
-52.734375,-63.96484375,-42.96875,-45.8984375
-40.52734375,-17.08984375,-24.90234375,-24.90234375
-44.921875,-27.34375,-22.4609375,-26.85546875
-57.6171875,-47.36328125,-41.015625,-49.8046875
-56.640625,-43.45703125,-52.24609375,-49.8046875
0.0,-38.57421875,-39.0625,0.0
