-59.08203125,-50.29296875,-18.5546875,-28.3203125
-76.66015625,-83.49609375,-12.6953125,-44.921875
-79.1015625,-96.19140625,-29.78515625,-67.3828125
-91.796875,-54.6875,-54.19921875,-68.84765625
-83.49609375,-38.0859375,-45.41015625,-61.03515625
-57.6171875,-12.6953125,-55.17578125,-27.34375
-70.3125,45.8984375,-57.12890625,-42.48046875
-104.98046875,-46.875,-43.45703125,-89.84375
-75.1953125,-80.56640625,-20.01953125,-61.03515625
-88.37890625,-12.20703125,-33.69140625,-74.70703125
-111.328125,-40.52734375,-58.59375,-86.9140625
-94.7265625,-41.015625,-53.7109375,-77.1484375
-57.12890625,-46.38671875,-37.109375,-47.8515625
-9.27734375,-43.45703125,-4.8828125,14.16015625
-50.29296875,10.25390625,-24.4140625,-19.53125
-105.95703125,-31.73828125,-63.4765625,-86.9140625
-91.30859375,-86.9140625,-57.6171875,-83.49609375
-54.6875,-19.53125,-33.203125,-48.828125
-41.015625,-31.73828125,-32.2265625,-31.25
-62.5,-90.33203125,-41.9921875,-49.8046875
-59.08203125,-26.3671875,-42.96875,-60.05859375
-16.11328125,49.31640625,-31.25,-18.06640625
-42.96875,27.34375,-54.6875,-39.0625
-101.07421875,-41.9921875,-51.26953125,-104.00390625
-87.40234375,-29.296875,-25.390625,-92.7734375
-65.91796875,-16.11328125,-39.0625,-55.6640625
-37.59765625,-68.84765625,-45.8984375,-28.80859375
-38.57421875,-53.7109375,-58.59375,-30.2734375
-90.33203125,-18.5546875,-61.03515625,-89.84375
-72.265625,-72.265625,-21.97265625,-69.3359375
2.44140625,-14.6484375,15.625,20.99609375
-41.015625,45.41015625,-13.671875,-32.71484375
-114.2578125,-11.23046875,-43.45703125,-104.98046875
-89.84375,-47.36328125,-46.875,-84.47265625
-63.96484375,-72.265625,-32.71484375,-54.6875
-76.66015625,-81.54296875,-30.76171875,-49.8046875
-83.49609375,-42.96875,-64.94140625,-59.08203125
-83.0078125,-49.31640625,-76.171875,-73.2421875
-79.58984375,-77.1484375,-44.921875,-70.3125
-45.41015625,7.8125,-4.8828125,-27.34375
-83.0078125,-7.32421875,-25.87890625,-59.5703125
-95.21484375,-48.33984375,-35.15625,-86.9140625
-65.91796875,-1.953125,-24.90234375,-64.453125
-95.21484375,-52.24609375,-55.17578125,-80.56640625
-103.515625,-83.0078125,-65.91796875,-76.66015625
-84.9609375,-15.625,-44.921875,-73.73046875
-95.703125,-19.04296875,-43.9453125,-88.37890625
-62.98828125,-83.984375,-43.9453125,-63.96484375
-23.4375,-67.3828125,-9.765625,-23.92578125
-40.52734375,-16.6015625,-29.78515625,-31.25
-75.68359375,-3.90625,-79.58984375,-79.58984375
-76.171875,-13.671875,-78.125,-80.078125
-63.96484375,-60.05859375,-50.29296875,-47.8515625
-60.05859375,-115.72265625,-25.390625,-42.48046875
-41.015625,-30.2734375,-21.484375,-39.0625
-43.9453125,53.22265625,-31.25,-32.2265625
-60.05859375,5.37109375,-46.38671875,-37.59765625
-83.984375,-58.10546875,-70.3125,-60.05859375
-51.26953125,-31.25,-51.7578125,-46.38671875
-34.1796875,-20.99609375,-39.0625,-44.43359375
-66.40625,-45.41015625,-59.5703125,-61.03515625
-95.21484375,-52.24609375,-57.12890625,-63.96484375
-98.6328125,-62.98828125,-38.57421875,-69.3359375
-70.3125,-7.32421875,-43.45703125,-63.4765625
-69.3359375,-5.37109375,-61.03515625,-59.08203125
-100.09765625,-44.921875,-55.6640625,-57.6171875
-69.3359375,-46.875,-34.66796875,-45.41015625
-42.96875,-29.296875,-43.45703125,-55.17578125
-41.9921875,-77.63671875,-52.24609375,-37.59765625
-28.3203125,-84.47265625,-55.17578125,-1.953125
-51.26953125,9.765625,-61.03515625,-47.36328125
-69.82421875,3.41796875,-55.6640625,-90.33203125
-56.15234375,-34.1796875,-42.96875,-71.77734375
-38.0859375,-21.484375,-36.62109375,-48.828125
-40.0390625,0.0,-40.0390625,-46.875
-44.43359375,-29.78515625,-20.5078125,-50.29296875
-35.15625,-61.03515625,-18.06640625,-60.05859375
-20.5078125,-74.21875,-33.203125,-34.1796875
-29.78515625,-44.921875,-38.0859375,-23.92578125
-79.58984375,-0.48828125,-47.8515625,-78.61328125
-89.84375,-16.11328125,-62.98828125,-105.95703125
-55.17578125,-27.83203125,-53.7109375,-86.42578125
-47.8515625,-44.921875,-48.828125,-59.5703125
-64.94140625,-78.125,-45.8984375,-62.98828125
-36.1328125,-51.26953125,-41.50390625,-51.7578125
-40.52734375,-20.99609375,-41.9921875,-53.22265625
-53.22265625,-25.390625,-23.4375,-47.36328125
-47.36328125,-22.94921875,-46.38671875,-27.83203125
-51.7578125,-66.40625,-54.6875,-42.96875
-47.36328125,-79.58984375,-31.73828125,-53.22265625
-59.08203125,-10.25390625,-27.34375,-50.29296875
-80.078125,18.06640625,-28.3203125,-50.78125
-84.9609375,-31.25,-46.38671875,-59.5703125
-51.26953125,-25.390625,-28.80859375,-40.52734375
-45.8984375,-14.16015625,-27.83203125,-34.66796875
-60.05859375,-100.5859375,-24.90234375,-21.97265625
-74.21875,-77.63671875,-10.25390625,-13.18359375
-78.125,9.27734375,-35.15625,-43.9453125
-85.9375,-22.4609375,-70.80078125,-59.08203125
-85.9375,-52.734375,-60.05859375,-51.7578125
-72.75390625,-38.0859375,-30.2734375,-26.3671875
-71.2890625,-37.109375,-27.83203125,-34.1796875
-75.1953125,-41.015625,-37.109375,-64.94140625
-92.7734375,-108.3984375,-52.734375,-64.453125
-66.89453125,-143.5546875,-28.3203125,-38.57421875
-61.5234375,-35.64453125,-27.83203125,-56.640625
-87.40234375,42.96875,-70.3125,-54.6875
-103.515625,-1.46484375,-78.125,-48.33984375
-110.83984375,-58.10546875,-68.84765625,-68.84765625
-132.32421875,-5.37109375,-50.29296875,-106.4453125
-144.04296875,-32.2265625,-51.26953125,-117.1875
-98.14453125,-59.08203125,-47.36328125,-71.77734375
-103.515625,-31.73828125,-48.828125,-62.01171875
-117.67578125,-66.40625,-45.8984375,-82.51953125
-57.12890625,-129.39453125,-18.06640625,-62.01171875
-33.69140625,-37.59765625,-35.15625,-38.57421875
-83.49609375,29.296875,-59.08203125,-51.26953125
-109.86328125,-31.25,-65.91796875,-91.30859375
-58.59375,-62.5,-37.59765625,-80.56640625
-49.8046875,5.37109375,-24.90234375,-51.26953125
-81.0546875,-2.44140625,-66.40625,-62.01171875
