-14.6484375,-12.6953125,-41.015625,-25.87890625
-29.78515625,-18.5546875,-43.45703125,-29.78515625
-37.109375,-17.578125,-43.45703125,-44.43359375
-25.390625,-16.6015625,-38.57421875,-48.33984375
-19.53125,-22.4609375,-50.29296875,-38.0859375
-22.94921875,-22.94921875,-52.734375,-30.2734375
-35.15625,-24.4140625,-49.8046875,-43.9453125
-34.1796875,-31.25,-53.22265625,-54.19921875
-15.13671875,-28.3203125,-47.8515625,-38.57421875
-9.765625,-25.390625,-38.57421875,-20.5078125
-23.4375,-28.80859375,-41.015625,-31.25
-26.3671875,-30.76171875,-41.50390625,-41.9921875
-20.5078125,-32.71484375,-37.59765625,-33.203125
-19.04296875,-32.71484375,-46.875,-27.34375
-27.83203125,-32.2265625,-51.26953125,-32.2265625
-35.64453125,-28.3203125,-45.8984375,-46.38671875
-24.4140625,-27.34375,-44.921875,-44.921875
-23.4375,-28.80859375,-47.8515625,-33.69140625
-38.0859375,-31.25,-45.8984375,-37.109375
-44.921875,-31.25,-41.9921875,-52.734375
-34.1796875,-27.83203125,-42.96875,-54.6875
-25.390625,-26.3671875,-48.828125,-40.0390625
-31.73828125,-27.83203125,-47.8515625,-35.64453125
-38.0859375,-25.87890625,-41.50390625,-45.8984375
-31.73828125,-25.87890625,-38.57421875,-46.38671875
-20.01953125,-21.484375,-33.69140625,-31.25
-18.5546875,-20.01953125,-33.69140625,-16.11328125
-28.3203125,-27.83203125,-38.0859375,-27.34375
-35.15625,-31.25,-37.109375,-45.41015625
-27.34375,-35.64453125,-37.59765625,-38.0859375
-19.04296875,-38.57421875,-40.0390625,-22.4609375
-29.296875,-32.2265625,-37.109375,-30.76171875
-35.64453125,-24.4140625,-33.203125,-46.875
-30.76171875,-31.25,-39.0625,-41.9921875
-24.4140625,-33.69140625,-43.9453125,-32.2265625
-27.83203125,-30.2734375,-43.9453125,-32.71484375
-42.48046875,-30.76171875,-42.96875,-43.45703125
-45.41015625,-36.62109375,-43.9453125,-51.7578125
-33.69140625,-40.0390625,-46.875,-38.57421875
-42.96875,-42.48046875,-45.8984375,-29.78515625
-60.05859375,-47.8515625,-52.24609375,-50.29296875
-47.36328125,-38.57421875,-47.8515625,-56.640625
-30.2734375,-37.59765625,-42.48046875,-39.0625
-33.203125,-45.8984375,-46.38671875,-31.73828125
-43.9453125,-39.55078125,-42.96875,-38.57421875
-42.48046875,-33.203125,-44.43359375,-51.26953125
-35.15625,-35.15625,-42.48046875,-46.38671875
-34.1796875,-38.0859375,-42.48046875,-34.66796875
-47.8515625,-35.64453125,-47.36328125,-39.55078125
-59.08203125,-35.64453125,-41.50390625,-52.24609375
-45.41015625,-32.2265625,-36.62109375,-49.8046875
-32.71484375,-32.71484375,-37.109375,-34.1796875
-43.9453125,-44.921875,-40.52734375,-30.2734375
